id,reference_id,name,price,image,extra_images,description,category_id
30,5684,黄水晶白水晶手串BAC660,318.00,https://aurayou2.lot-lot.com/image/32/2025/01/d5d64ae337a6435b46b7617e46224a2b.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/d5d64ae337a6435b46b7617e46224a2b.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/6a3a2cad8978db3e1ee1c8acc66aa852.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/dd5b0fe4d45c4f80860e261688b43d53.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/e4b9a14cc99c5150de362e689327a5c7.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/9a8b7ff77eabb5a728a9c00496865302.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/de31b0ec713c90c712c32c0e2d1743bb.jpg,▫️▪️黄水晶白水晶手串 - 材质：黄水晶、白水晶 尺寸：14-15mm,831|832|833|834|845|846|847|849|852|853|854|857|861|875
31,5683,黄水晶黄锂云母魔盒手串BAC659,340.00,https://aurayou2.lot-lot.com/image/32/2025/01/98de39d9653d80d2cb1e52ee033cde7c.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/98de39d9653d80d2cb1e52ee033cde7c.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/9ab45aedb8fd90cba406c16235bacfdd.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/ca035dcb995b0773b63cfac501c4c895.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/679ed1c9e7443ab0666587ef11d780f6.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/61e2b31b000e3ecd71c37fb9c81bb414.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/aee38f6b757b6a021b7eae86b4003ab6.jpg,▫️▪️黄水晶黄锂云母魔盒手串 - 材质：黄水晶、黄锂云母 尺寸：14mm,831|832|833|834|845|846|849|854|855|857|858|861|867|875
32,9688,摩羯座｜稳重进阶手串BAC1304,396.00,https://aurayou2.lot-lot.com/image/32/2025/08/d3edb38914f9a7752a24249e2d1d50dc.jpg,https://aurayou2.lot-lot.com/image/32/2025/08/d3edb38914f9a7752a24249e2d1d50dc.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/b1f8dac639a9ab9e237070c1842dbf46.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/1a2853405504badb87f96f948e629c8e.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/be0c8a604d6090916c56447189480265.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/4ef5be8b680d63997eaf11fddfee9121.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/58a8d19c7119ab8fee0f33ce9dfe954b.jpg,▫️▪️【摩羯座｜稳重进阶手串】 &nbsp; 黄塔晶&nbsp; 白水晶&nbsp; 海蓝宝&nbsp; 紫水晶随型 白幽灵&nbsp; 尺寸：小珠6-8m、大珠9-10m,831|832|833|834|845|846|847|849|850|851|852|853|854|858|876|1054|2058|2173
33,9455,狮子座守护系列手串BAC1287,275.00,https://aurayou2.lot-lot.com/image/32/2025/08/68459308cbda03b381add3ff90284a52.jpg,https://aurayou2.lot-lot.com/image/32/2025/08/68459308cbda03b381add3ff90284a52.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/29070b578d75a06190b084b7c2da01f2.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/edfe9cf423c51ac80151eaf76bc63757.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/06e0e4fdec794248170e22221c536c12.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/ce9dd3983fdad4ad6f1b8aa5807071db.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/d2bc7463f0275b2a6ef9615d9f4223ee.jpg,"▫️▪️狮子座守护系列手串 - 材质&尺寸：黄塔晶10mm,白幽灵10mm,草莓晶10mm,星座银隔珠",831|832|833|834|845|846|848|849|852|853|854|855|876|1054|2058|2059
34,9452,金牛座守护系列手串BAC1284,355.00,https://aurayou2.lot-lot.com/image/32/2025/08/b68578b295452b20d09063c5ac0971ce.jpg,https://aurayou2.lot-lot.com/image/32/2025/08/b68578b295452b20d09063c5ac0971ce.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/04f69fab3a437082cf53a4d3b3f93e1a.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/ca5db8ad6beedc336a7700400740d1b2.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/51301953c724cda1bc023565aab156ed.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/821dd38e00dd035100799c0cdba511cf.jpg|https://aurayou2.lot-lot.com/image/32/2025/08/57f42120ba64f0cc4dbdd722d436a0fc.jpg,"▫️▪️金牛座守护系列手串 - 材质&尺寸：黄塔晶9.5-10mm,海蓝宝9.5-10mm,柠檬黄水晶9.5-10mm,星座银隔珠",831|832|833|834|845|846|847|849|852|854|855|876|895|1054|2058|2059
35,8931,黄塔晶红胶花兔毛随型手串BAC1210x,212.00,https://aurayou2.lot-lot.com/image/32/2025/07/335fada372835512328935f1edf75fb4.jpg,https://aurayou2.lot-lot.com/image/32/2025/07/335fada372835512328935f1edf75fb4.jpg|https://aurayou2.lot-lot.com/image/32/2025/07/3686fb3c6c9a8d185aa468c8c9ec39e0.jpg|https://aurayou2.lot-lot.com/image/32/2025/07/823f850f9dd785cf9843798e8417c105.jpg|https://aurayou2.lot-lot.com/image/32/2025/07/dde0d9621bbc1a8cb70b14affbe151c9.jpg|https://aurayou2.lot-lot.com/image/32/2025/07/8a62097282d103a6d3630e6c812942f0.jpg|https://aurayou2.lot-lot.com/image/32/2025/07/90162d957288c57ad977c0d88859dbde.jpg,▫️▪️黄塔晶红胶花兔毛随型手串 - 材质&尺寸：黄塔晶11.5mm，红胶花12.5mm，红胶花顶珠14mm，兔毛随型8*11.5mm,831|832|833|834|845|846|849|850|851|852|854|855|862|876|1054|1802
36,8696,紫水晶黄塔晶手串BAC1217x,238.00,https://aurayou2.lot-lot.com/image/32/2025/07/a3cdb7945bf01ebbf760440c88c02209.jpg,https://aurayou2.lot-lot.com/image/32/2025/07/a3cdb7945bf01ebbf760440c88c02209.jpg|https://aurayou2.lot-lot.com/image/32/2025/07/c0bcd4297b8c0ea08f5fef45ba320f57.jpg|https://aurayou2.lot-lot.com/image/32/2025/07/b1669da618d0e62541539666e3a68c14.jpg|https://aurayou2.lot-lot.com/image/32/2025/07/eec010d0d55c2f703e59a6b35575da6f.jpg|https://aurayou2.lot-lot.com/image/32/2025/07/79976d3129fdd21b944e8a37ffa40016.jpg|https://aurayou2.lot-lot.com/image/32/2025/07/2b3514b36ba557f76b298a789f7ce21d.jpg,"▫️▪️紫水晶黄塔晶手串 - 材质&尺寸：紫水晶9mm,黄塔晶9mm",831|832|833|834|845|846|847|849|850|852|854|855|862|876|901|1054|1799
37,8301,金霸手串BAC616x,238.00,https://aurayou2.lot-lot.com/image/32/2025/06/b342623a1c625d48aac86d4fe5308284.jpg,https://aurayou2.lot-lot.com/image/32/2025/06/b342623a1c625d48aac86d4fe5308284.jpg|https://aurayou2.lot-lot.com/image/32/2025/06/210539a88de53a3c9ce7c1d4ea611a03.jpg|https://aurayou2.lot-lot.com/image/32/2025/06/454694fb23cded0b8ba05677dda1c480.jpg|https://aurayou2.lot-lot.com/image/32/2025/06/82f78237e95634679119f92f166a9a81.jpg|https://aurayou2.lot-lot.com/image/32/2025/06/54bc77cbbd77e2f82b32279c7fbb0eaa.jpg|https://aurayou2.lot-lot.com/image/32/2025/06/f137cf3ff167cf2d10bb69cf5cbc9f5b.jpg,▫️▪️金霸手串 - 材质&尺寸：黄塔晶约10mm，白水晶约6.5mm，金发晶约9mm，黄虎眼约10mm，柠檬黄水晶貔貅约18*9mm,831|832|833|834|845|846|847|848|849|851|852|853|854|855|862|866|876|1054|1623
38,8098,黄塔晶珍珠白水晶扎基拉姆手串BAC609x,280.00,https://aurayou2.lot-lot.com/image/32/2025/06/635b0a5dc4e242df8370ce3e88c174d9.jpg,https://aurayou2.lot-lot.com/image/32/2025/06/635b0a5dc4e242df8370ce3e88c174d9.jpg|https://aurayou2.lot-lot.com/image/32/2025/06/706a04165117f12cf4787c560fb051cc.jpg|https://aurayou2.lot-lot.com/image/32/2025/06/ff0d3c9389cbb0e970a86e6f0edc0371.jpg|https://aurayou2.lot-lot.com/image/32/2025/06/8890c58ed029eaa535f824611eabb92d.jpg|https://aurayou2.lot-lot.com/image/32/2025/06/3386d75486920d5b35d877fb0f60db6a.jpg|https://aurayou2.lot-lot.com/image/32/2025/06/3b13a0846ec00ca8db1b1b1f59f43161.jpg,▫️▪️黄塔晶珍珠白水晶扎基拉姆手串 - 材质&尺寸：黄塔晶约11mm，白水晶约10mm，珍珠约8mm，白水晶扎基拉姆约12*18mm,831|832|833|834|845|846|847|848|849|850|851|852|853|854|855|862|866|876|1054|1622
39,8012,白水晶黄塔晶金发晶手串BAC067x,205.00,https://aurayou2.lot-lot.com/image/32/2025/05/24b7038d7e97e8a8aa828a7c3214bf21.jpg,https://aurayou2.lot-lot.com/image/32/2025/05/24b7038d7e97e8a8aa828a7c3214bf21.jpg|https://aurayou2.lot-lot.com/image/32/2025/05/6725c0d85ea7a462fcb5222b119c4af6.jpg|https://aurayou2.lot-lot.com/image/32/2025/05/4162937dfc34bc87e2ae0ce46682d9ce.jpg|https://aurayou2.lot-lot.com/image/32/2025/05/849ac842800394c2056de13f571a98a4.jpg|https://aurayou2.lot-lot.com/image/32/2025/05/ca055cc7140742a99bf050d225ecd106.jpg|https://aurayou2.lot-lot.com/image/32/2025/05/148fd767194b9a047d8b8f8dcb660bc3.jpg,▫️▪️白水晶黄塔晶金发晶手串 - 材质&尺寸：白水晶6mm，黄塔晶6mm，金发晶约10mm,831|832|833|834|845|846|847|848|849|851|852|853|854|855|863|865|876|915|1054|1527
40,8011,黄塔晶白幽灵手串BAC332x,275.00,https://aurayou2.lot-lot.com/image/32/2025/05/32e44a9a5aa5089c3aa3def90ee4887d.jpg,https://aurayou2.lot-lot.com/image/32/2025/05/32e44a9a5aa5089c3aa3def90ee4887d.jpg|https://aurayou2.lot-lot.com/image/32/2025/05/2df86c8e703b7c7126c86e760c180bfb.jpg|https://aurayou2.lot-lot.com/image/32/2025/05/adcd4983effa85c7296515a4865d620a.jpg|https://aurayou2.lot-lot.com/image/32/2025/05/b518e442d872914f189590bc176d51b4.jpg|https://aurayou2.lot-lot.com/image/32/2025/05/2f5211425b032cf2313dfd334ac5e920.jpg|https://aurayou2.lot-lot.com/image/32/2025/05/f894bb99c47a0911452d4ebc7a7573c8.jpg,▫️▪️黄塔晶白幽灵手串 - 材质&尺寸：黄塔晶10mm、白幽灵12mm,831|832|833|834|845|846|849|852|853|854|857|862|876|1054|1527
41,7979,黄塔晶白水晶方糖手串BAC149x,105.00,https://aurayou2.lot-lot.com/image/32/2025/05/bc216ae3c6701827dd04db5201d92478.jpg,https://aurayou2.lot-lot.com/image/32/2025/05/bc216ae3c6701827dd04db5201d92478.jpg|https://aurayou2.lot-lot.com/image/32/2025/05/800c3c20087705c61da51bb578c669de.jpg|https://aurayou2.lot-lot.com/image/32/2025/05/3dd72f2b4fb80e08ecdd7fdd9176fdf7.jpg|https://aurayou2.lot-lot.com/image/32/2025/05/276f2bde74571db7f93199a32465791d.jpg|https://aurayou2.lot-lot.com/image/32/2025/05/849f8775db2d7d382065f1774332cdc0.jpg|https://aurayou2.lot-lot.com/image/32/2025/05/213824132ec105e1af68867586b0605b.jpg,▫️▪️黄塔晶白水晶方糖手串 - 材质&尺寸：黄塔晶9-10mm、白水晶11mm,831|832|833|834|845|846|847|849|851|852|853|854|860|862|876|1054|1227
42,7831,黄塔晶金虎眼手串BAC309x,145.00,https://aurayou2.lot-lot.com/image/32/2025/04/433bdb109b260d5a39531b7e68b5ed38.jpg,https://aurayou2.lot-lot.com/image/32/2025/04/433bdb109b260d5a39531b7e68b5ed38.jpg|https://aurayou2.lot-lot.com/image/32/2025/04/cddb5ea0a45449032cf5d05ae110db7f.jpg|https://aurayou2.lot-lot.com/image/32/2025/04/f17e5f898ecb30d9b9a7367543cd53ac.jpg|https://aurayou2.lot-lot.com/image/32/2025/04/6fd1caf52d52544da175b3bc2a68762d.jpg|https://aurayou2.lot-lot.com/image/32/2025/04/8aa20d33d517304c3dcdfa3d4a399510.jpg|https://aurayou2.lot-lot.com/image/32/2025/04/cdd28b74ce7b23e0f7c3cca4f1927500.jpg,▫️▪️黄塔晶金虎眼手串 - 材质&尺寸：黄塔晶9-10mm、金虎眼10mm,831|832|833|834|845|846|849|851|852|854|855|862|876|880|1054|1209
43,7792,黄塔晶白水晶手串BAC495x,369.00,https://aurayou2.lot-lot.com/image/32/2025/04/6fc45aeee681467178fdcc6a52a16943.jpg,https://aurayou2.lot-lot.com/image/32/2025/04/6fc45aeee681467178fdcc6a52a16943.jpg|https://aurayou2.lot-lot.com/image/32/2025/04/407ccb8e643adeee76155bf0645837e7.jpg|https://aurayou2.lot-lot.com/image/32/2025/04/93b534def37722844d27f89358c5d495.jpg|https://aurayou2.lot-lot.com/image/32/2025/04/d0f1ea7677b76f8612907f9ed2ba74b3.jpg|https://aurayou2.lot-lot.com/image/32/2025/04/9584b78b5b6b370911db1c3dc3d373fe.jpg|https://aurayou2.lot-lot.com/image/32/2025/04/cf25c0115283ae2fb563c887683ae67f.jpg,▫️▪️黄塔晶白水晶手串 - 材质&尺寸：黄塔晶11mm、白水晶14mm,831|832|833|834|845|846|847|849|851|852|853|854|855|862|876|915|1054|1208
44,7601,黄塔晶黄虎眼手串BAC948,200.00,https://aurayou2.lot-lot.com/image/32/2025/03/14fcff49f78fa611ea5a0bb41fba9179.jpg,https://aurayou2.lot-lot.com/image/32/2025/03/14fcff49f78fa611ea5a0bb41fba9179.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/8e2ae71cf3b3e7b8f2801d8f23f5fb70.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/ba156f0b123d72d0b6df541f493c16e5.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/c11b45d963bdfdaade7e74a7d4242971.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/9609feea92c4efe77188a806b02e686a.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/c8c99e980c90c301304a740c3f432681.jpg,▫️▪️黄塔晶黄虎眼手串 - 材质：黄塔晶，黄虎眼 尺寸：8mm,831|832|833|834|845|846|849|851|852|854|855|863|876
45,6930,黄塔晶925银招财猫手串BAC954,398.00,https://aurayou2.lot-lot.com/image/32/2025/03/6f27375c72c9f974855b5ca63044e8f2.jpg,https://aurayou2.lot-lot.com/image/32/2025/03/6f27375c72c9f974855b5ca63044e8f2.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/94e1f930f80d44d8d93eed034cc1b72c.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/c0d2d93158a40e20db60055b448cdefa.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/0ef01981adf6817f80b652c35f900765.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/02d6ce15f3b6b59c5dc676508d7d5102.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/f54752d796a606becd24289941611ac2.jpg,▫️▪️黄塔晶925银招财猫手串 - 材质：黄塔晶，粉晶，白阿塞，白水晶方块 尺寸：6mm,831|832|833|834|845|846|847|848|849|851|852|853|854|857|863|865|876
46,6771,黄塔晶手串BAC955,230.00,https://aurayou2.lot-lot.com/image/32/2025/03/dd62d0b503e1ba157e17a6e67d71f519.jpg,https://aurayou2.lot-lot.com/image/32/2025/03/dd62d0b503e1ba157e17a6e67d71f519.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/57ad060e65a7ae7c0b91d839bc052390.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/74fb40e2ae4962df6df5899038f49fe3.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/55916e0c42705c4d28670337b9bdd4b1.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/a4f8155ab97e0a8b7861a7300729adc4.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/f86c87f1504ebeb1e561f213def7dd1c.jpg,▫️▪️黄塔晶手串 - 材质：黄塔晶 尺寸：9mm,831|832|833|834|845|846|849|854|855|862|876|1054|1056
47,6770,黄塔晶金护虎黄水晶貔貅手串BAC952,215.00,https://aurayou2.lot-lot.com/image/32/2025/03/2bdda9a3e1db10c56606cd89b97cb181.jpg,https://aurayou2.lot-lot.com/image/32/2025/03/2bdda9a3e1db10c56606cd89b97cb181.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/326a808c15f86bf77bf520982bdd2533.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/6c13cf54087a524b8c500f4794419601.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/6656f8506f029c50302a2fd97a87b388.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/7e09c019b79336d69e18e1ab663b2e12.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/7671a511eb34886f2d1d45146f4964ea.jpg,▫️▪️黄塔晶金护眼黄水晶貔貅手串 - 材质：金虎眼，金虎眼，黄塔晶 尺寸：6mm、7mm,831|832|833|834|845|846|849|851|852|854|855|865|876|880|1054|1056
48,6769,黄塔晶黄水晶貔貅手串BAC949,258.00,https://aurayou2.lot-lot.com/image/32/2025/03/ddee5846483522b78a9ef6c1ab83a3b7.jpg,https://aurayou2.lot-lot.com/image/32/2025/03/ddee5846483522b78a9ef6c1ab83a3b7.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/90bdced0151593002ff39be49daa3109.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/1d865e2c77444732f2b130d92146d697.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/9e6b36f244277632fdf21905777c0922.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/c8e827eca6488c2ed9c32155991efd4a.jpg|https://aurayou2.lot-lot.com/image/32/2025/03/6f905444abcde920d681aa490e6b9efa.jpg,▫️▪️黄塔晶黄水晶貔貅手串 - 材质：黄塔晶，黄水晶貔貅 尺寸：8mm,831|832|833|834|845|846|849|854|855|862|876|1054|1056
49,6744,黄虎眼黄塔晶黄水晶狐狸手串BAC964,200.00,https://aurayou2.lot-lot.com/image/32/2025/02/52e27338e2218d3a5de037ae051de5f8.jpg,https://aurayou2.lot-lot.com/image/32/2025/02/52e27338e2218d3a5de037ae051de5f8.jpg|https://aurayou2.lot-lot.com/image/32/2025/02/99d10d6a3be787ec439469f3257eba9f.jpg|https://aurayou2.lot-lot.com/image/32/2025/02/e77bcd902cf7a1d8cfdefb4ea2bd22d7.jpg|https://aurayou2.lot-lot.com/image/32/2025/02/096fcf8270e6ee7369f30647e000664c.jpg|https://aurayou2.lot-lot.com/image/32/2025/02/5752688fe827c52a869e883a5975e90e.jpg|https://aurayou2.lot-lot.com/image/32/2025/02/af510b5bfad694c30e4ee6192b52d2d4.jpg,▫️▪️黄虎眼黄塔晶黄水晶狐狸手串 - 材质：黄虎眼，黄塔晶，黄水晶炸毛狐狸 尺寸：10mm,831|832|833|834|845|846|849|851|852|854|855|862|876|879|1054|1055
50,6407,黄塔晶红胶花幽灵魔盒手串BAC1025,150.00,https://aurayou2.lot-lot.com/image/32/2025/01/4d18af47515bdb724b778852d7b0e353.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/4d18af47515bdb724b778852d7b0e353.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/342744156b49e214072f508e1576f8ab.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/6798e24881bfaa5d08cc5a1b541c5b63.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/ae1650a1a43dfce5d101361f4b3449a3.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/0e793dd47be2e055e519f76343629d8d.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/a989f37631d3da25da0e96215ccc2d7b.jpg,▫️▪️黄塔晶红胶花幽灵魔盒手串 - 材质：黄塔晶、红胶花、幽灵魔盒 尺寸：11mm,831|832|833|834|845|846|847|849|850|852|854|858|862|867|876
51,5768,黄塔晶双圈手串BAC743,249.00,https://aurayou2.lot-lot.com/image/32/2025/01/f2aae0f5b44fb375c7d46f24ad5b1962.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/f2aae0f5b44fb375c7d46f24ad5b1962.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/409aa4a8c96aec21687e580e40c8a7f8.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/de2e616fd548c30218d53f5a3e7432e6.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/88130b09dc5ab423e2bdb6d5e6a1a6b3.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/609abb23a2d52a61741d7ce1c553f001.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/b2666f90051768cb7f0e708a7f4088c6.jpg,▫️▪️黄塔晶双圈手串 - 材质：黄塔晶、金虎眼、蓝月光、白水晶 尺寸：6mm/9-10mm,831|832|833|834|845|846|848|849|850|852|853|855|860|863|865|876|880
52,5767,黄虎眼黄塔晶黑金超魔盒手串BAC742,200.00,https://aurayou2.lot-lot.com/image/32/2025/01/3cd44c879393343117a7780dabe0a3f2.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/3cd44c879393343117a7780dabe0a3f2.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/c616861fc2e529c9bea7b8b91deb0000.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/002958f7821442c0f42bb329ad9c7505.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/3637ba85d729ce6920c0df8305af5a0e.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/9762c5c99fb434d313e71d69872b0508.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/5bad7ab23893f2f25b62affba79c5390.jpg,▫️▪️黄虎眼黄塔晶黑金超魔盒手串 - 材质：黄虎眼、黄塔晶、黑金超、茶水晶、四季幽灵 尺寸：11-12mm,831|832|833|834|845|846|851|852|855|860|862|867|876|929
53,5766,金虎眼黄虎眼茶水晶手串BAC741,200.00,https://aurayou2.lot-lot.com/image/32/2025/01/21c5131656d9baa82b236281ab0dfd47.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/21c5131656d9baa82b236281ab0dfd47.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/5b726ba81fcf674dea199e86ab9c6fd3.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/ddbcf3fae292080411d01c4255aba857.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/0d477bbf979b7ed7e1991707a371ed69.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/8ef50353b62ac37aaa83f31d6a8d0aa0.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/a648b779d531e9e968360c7bfc87218b.jpg,▫️▪️金虎眼黄虎眼茶水晶手串 - 材质：金虎眼、黄虎眼、茶水晶、黄塔晶 尺寸：11-12mm,831|832|833|834|845|846|850|851|852|855|862|876|879|880
54,5765,金虎眼黄塔晶手串BAC740,305.00,https://aurayou2.lot-lot.com/image/32/2025/01/a043b469ba658de05d5540d0c9976f64.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/a043b469ba658de05d5540d0c9976f64.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/1857bf1e795075263c1345d3d1d2d970.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/82c3161abc2adfdeb8508cdbacbea736.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/cea570293367195aebbdbb859b90e98e.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/7a6ea896708b7c78dc6288bd398acf46.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/ce67670fff43217cb7db5c12d3bb9bff.jpg,▫️▪️金虎眼黄塔晶手串 - 材质：金虎眼、黄塔晶 尺寸：10mm,831|832|833|834|845|846|849|851|852|854|855|862|876|880
55,5763,金虎眼黄塔晶手串BAC738,295.00,https://aurayou2.lot-lot.com/image/32/2025/01/54c93511f44aaab4510d8c1f51ce4b18.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/54c93511f44aaab4510d8c1f51ce4b18.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/3541b22f06af635c27d2bfbf38dfa998.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/0f8e85cc5c2f5ad3d9ae12b0910d11fa.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/6ae6cba7fb3201031eb3ddd571986156.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/4a6703e6c47999b7c4fa1c11b6b869c0.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/a9534ea832f28d6897f8bae7c734847a.jpg,▫️▪️金虎眼黄塔晶手串 - 材质：金虎眼、黄塔晶 尺寸：11-12mm,831|832|833|834|845|846|849|851|852|854|855|862|876|880
56,5762,黄塔晶金虎眼黄虎眼手串BAC737,218.00,https://aurayou2.lot-lot.com/image/32/2025/01/65fe45bca95642552195c1c4206c57f7.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/65fe45bca95642552195c1c4206c57f7.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/e3444386bc8fb1952840584ac9a77b04.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/9422a3471a5f6b905909781d69fb8f77.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/20afe4f985eee5ebc6f26d85dcf8a6eb.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/d5caed9069b4a9f9b3be64b99d310fe6.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/04f884f35190004f52a8d112c1e18c5c.jpg,▫️▪️黄塔晶金虎眼黄虎眼手串 - 材质：黄塔晶、金虎眼、黄虎眼 尺寸：10mm,831|832|833|834|845|846|851|852|854|855|862|876|880
57,5755,黄塔晶黄虎眼手串BAC730,300.00,https://aurayou2.lot-lot.com/image/32/2025/01/3a5f9c55c6331791ed25bc75029ab788.jpg,https://aurayou2.lot-lot.com/image/32/2025/01/3a5f9c55c6331791ed25bc75029ab788.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/75462412b52fa68bbabe447030ec7dff.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/d69b34eb1ca7f983169088bedb728013.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/a8554cb2fd3334175baf2e56cbb6b537.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/f79ad8f99339dbe46b35545b6c0da78e.jpg|https://aurayou2.lot-lot.com/image/32/2025/01/087690d186272ba6fd4416d95f2e7c5f.jpg,▫️▪️黄塔晶黄虎眼手串 - 材质：黄塔晶、黄虎眼 尺寸：12mm,831|832|833|834|845|846|849|850|851|855|862|876
